Date,Email,Name,Position,Seniority,Location,Studio,Client,Client Tag,Project,Project Tag,Team Name,Engagement,Email Leader,Year,Month,Day,PersonID
24Feb23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,4.35,pedro.rodriguez@tec.globant.com,2023,2,24,55
27Feb23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,4.14,pedro.rodriguez@tec.globant.com,2023,2,27,55
28Feb23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,4.42,pedro.rodriguez@tec.globant.com,2023,2,28,55
01Mar23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,4.53,pedro.rodriguez@tec.globant.com,2023,3,1,55
02Mar23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,4.28,pedro.rodriguez@tec.globant.com,2023,3,2,55
03Mar23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,4.53,pedro.rodriguez@tec.globant.com,2023,3,3,55
06Mar23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,4.6,pedro.rodriguez@tec.globant.com,2023,3,6,55
07Mar23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,4.13,pedro.rodriguez@tec.globant.com,2023,3,7,55
08Mar23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,4.25,pedro.rodriguez@tec.globant.com,2023,3,8,55
09Mar23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,4.07,pedro.rodriguez@tec.globant.com,2023,3,9,55
10Mar23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,1.05,pedro.rodriguez@tec.globant.com,2023,3,10,55
13Mar23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,1.05,pedro.rodriguez@tec.globant.com,2023,3,13,55
14Mar23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.39,pedro.rodriguez@tec.globant.com,2023,3,14,55
15Mar23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.1,pedro.rodriguez@tec.globant.com,2023,3,15,55
16Mar23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.22,pedro.rodriguez@tec.globant.com,2023,3,16,55
17Mar23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.7,pedro.rodriguez@tec.globant.com,2023,3,17,55
21Mar23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.6,pedro.rodriguez@tec.globant.com,2023,3,21,55
22Mar23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.24,pedro.rodriguez@tec.globant.com,2023,3,22,55
23Mar23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.5,pedro.rodriguez@tec.globant.com,2023,3,23,55
24Mar23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.06,pedro.rodriguez@tec.globant.com,2023,3,24,55
27Mar23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.98,pedro.rodriguez@tec.globant.com,2023,3,27,55
28Mar23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.84,pedro.rodriguez@tec.globant.com,2023,3,28,55
29Mar23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.93,pedro.rodriguez@tec.globant.com,2023,3,29,55
30Mar23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,4.04,pedro.rodriguez@tec.globant.com,2023,3,30,55
31Mar23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.49,pedro.rodriguez@tec.globant.com,2023,3,31,55
03Apr23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.45,pedro.rodriguez@tec.globant.com,2023,4,3,55
04Apr23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.7,pedro.rodriguez@tec.globant.com,2023,4,4,55
05Apr23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.31,pedro.rodriguez@tec.globant.com,2023,4,5,55
06Apr23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.26,pedro.rodriguez@tec.globant.com,2023,4,6,55
10Apr23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.35,pedro.rodriguez@tec.globant.com,2023,4,10,55
11Apr23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.55,pedro.rodriguez@tec.globant.com,2023,4,11,55
12Apr23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.1,pedro.rodriguez@tec.globant.com,2023,4,12,55
13Apr23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.54,pedro.rodriguez@tec.globant.com,2023,4,13,55
14Apr23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.16,pedro.rodriguez@tec.globant.com,2023,4,14,55
17Apr23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.29,pedro.rodriguez@tec.globant.com,2023,4,17,55
18Apr23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.88,pedro.rodriguez@tec.globant.com,2023,4,18,55
19Apr23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.15,pedro.rodriguez@tec.globant.com,2023,4,19,55
20Apr23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.1,pedro.rodriguez@tec.globant.com,2023,4,20,55
21Apr23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.54,pedro.rodriguez@tec.globant.com,2023,4,21,55
24Apr23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,4.01,pedro.rodriguez@tec.globant.com,2023,4,24,55
25Apr23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.64,pedro.rodriguez@tec.globant.com,2023,4,25,55
26Apr23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.97,pedro.rodriguez@tec.globant.com,2023,4,26,55
27Apr23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.81,pedro.rodriguez@tec.globant.com,2023,4,27,55
28Apr23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.56,pedro.rodriguez@tec.globant.com,2023,4,28,55
02May23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.43,pedro.rodriguez@tec.globant.com,2023,5,2,55
03May23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.13,pedro.rodriguez@tec.globant.com,2023,5,3,55
04May23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.93,pedro.rodriguez@tec.globant.com,2023,5,4,55
05May23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.69,pedro.rodriguez@tec.globant.com,2023,5,5,55
08May23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.63,pedro.rodriguez@tec.globant.com,2023,5,8,55
09May23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.71,pedro.rodriguez@tec.globant.com,2023,5,9,55
02Jan23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.43,,2023,1,2,76
03Jan23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.88,,2023,1,3,76
04Jan23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.33,,2023,1,4,76
05Jan23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.28,,2023,1,5,76
06Jan23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.23,,2023,1,6,76
09Jan23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.18,,2023,1,9,76
10Jan23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.13,,2023,1,10,76
11Jan23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.08,,2023,1,11,76
12Jan23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.53,,2023,1,12,76
13Jan23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.98,,2023,1,13,76
16Jan23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.93,,2023,1,16,76
17Jan23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.88,,2023,1,17,76
18Jan23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.83,,2023,1,18,76
19Jan23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.78,,2023,1,19,76
20Jan23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.73,,2023,1,20,76
23Jan23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.18,,2023,1,23,76
24Jan23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.63,,2023,1,24,76
25Jan23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.58,,2023,1,25,76
26Jan23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.53,,2023,1,26,76
27Jan23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.48,,2023,1,27,76
30Jan23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.43,,2023,1,30,76
31Jan23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.38,,2023,1,31,76
01Feb23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.83,,2023,2,1,76
02Feb23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.28,,2023,2,2,76
03Feb23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.23,,2023,2,3,76
07Feb23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.18,,2023,2,7,76
08Feb23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.13,,2023,2,8,76
09Feb23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.08,,2023,2,9,76
10Feb23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.03,,2023,2,10,76
13Feb23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.48,,2023,2,13,76
14Feb23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.93,,2023,2,14,76
15Feb23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.88,,2023,2,15,76
16Feb23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.83,,2023,2,16,76
17Feb23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.78,,2023,2,17,76
20Feb23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.73,,2023,2,20,76
21Feb23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.68,,2023,2,21,76
22Feb23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.13,,2023,2,22,76
23Feb23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.58,,2023,2,23,76
24Feb23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.53,,2023,2,24,76
27Feb23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.48,,2023,2,27,76
28Feb23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,,2023,2,28,76
01Mar23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,,2023,3,1,76
02Mar23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,,2023,3,2,76
03Mar23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.78,,2023,3,3,76
06Mar23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,,2023,3,6,76
07Mar23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,,2023,3,7,76
08Mar23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,,2023,3,8,76
09Mar23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,,2023,3,9,76
10Mar23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,,2023,3,10,76
13Mar23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,,2023,3,13,76
14Mar23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,,2023,3,14,76
15Mar23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,,2023,3,15,76
16Mar23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,,2023,3,16,76
17Mar23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,,2023,3,17,76
21Mar23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,,2023,3,21,76
22Mar23,alberto.ramirez@tec.globant.com,Alberto Ramírez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.44,,2023,3,22,76
